fid,COBACIA,cod_setor,tipo_setor,cod_mun,mun_nm,uf,situacao_setor,disp_q95,dem_ret_ano,dem_acm,bal_perc,pec_bov,pec_bub,pec_sui,pec_cap,pec_ovi,pec_gal,pec_total,pec_risco_iminente,pec_risco_pos_deficit,pec_risco_total,cs_ish_urb,area_total_scbc,area_otto,area_scbc_otto,deman_pecuaria,densidade,deman_pecuaria_scbc,deman_pecuaria_otto,perc_deman_pecuaria,cs_ish,ire_cs_pec_eco,
7698,77587222,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,006",0,0,"7,662","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"137,6685207","6,226720832","6,056","0,000402375","6,462069055E-05","0,0003913429019","0,00040239304","0,972582546","2,918",3,Médio
7699,77587211,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,401","0,001","0,055","13,711","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 4.546.092,96","R$ 0,00","R$ 4.546.092,96",3,"137,6685207","10,21198661","5,652","0,000580839","5,687815919E-05","0,0003214753557","0,0005808397616","0,5534672357","1,66",3,Médio
7700,77587213,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,385",0,"0,054","13,966","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 5.303.775,12","R$ 0,00","R$ 5.303.775,12",3,"137,6685207","6,421133876","1,133","0,000348515","5,427623948E-05","6,149497933E-05","0,0003485077337","0,1764485871","0,529",3,Médio
7701,77585817,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,152","0,001","0,037","24,403","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 15.153.643,20","R$ 0,00","R$ 15.153.643,20",3,"137,6685207","19,88787589","0,202","0,001229278","6,181042193E-05","1,248570523E-05","0,001229223861","0,0101569419","0,03",3,Médio
7702,77585842,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,01","0,001","0,001","6,376","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 757.682,16","R$ 0,00","R$ 757.682,16",3,"137,6685207","10,62103863","0,461","0,000578011","5,442132546E-05","2,508823104E-05","0,0005780088977","0,04340441797","0,13",3,Médio
7703,7758713,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"2,607",0,"0,287","11,023","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 3.030.728,64","R$ 0,00","R$ 3.030.728,64",3,"137,6685207","2,92477042","2,103","0,000181234","6,196520546E-05","0,0001303128271","0,000181248226","0,7190307949","2,157",3,Médio
7704,77585812,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,005",0,0,"7,126","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"137,6685207","5,613688067","0,264","0,000330659","5,890227531E-05","1,555020068E-05","0,0003306184713","0,04702790694","0,141",3,Médio
7705,7758725,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,289","0,001","0,044","15,402","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 6.061.457,28","R$ 0,00","R$ 6.061.457,28",3,"137,6685207","14,92819859","6,136","0,000853845","5,719678733E-05","0,0003509594871","0,0008538908381","0,411034189","1,233",3,Médio
7706,7758715,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"2,591",0,"0,286","11,051","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 3.030.728,64","R$ 0,00","R$ 3.030.728,64",3,"137,6685207","1,944720477","0,349","0,000108323","5,570106413E-05","1,943967138E-05","0,0001083385697","0,1794602382","0,538",3,Médio
7707,77587267,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,023","0,001","0,007","29,161","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 21.215.100,48","R$ 0,00","R$ 21.215.100,48",3,"137,6685207","4,861666837","2,309","0,000311026","6,397517774E-05","0,0001477186854","0,0003110473142","0,4749399902","1,425",3,Médio
7708,77587243,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,014","0,003","0,003","20,634","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 10.607.550,24","R$ 0,00","R$ 10.607.550,24",3,"137,6685207","15,904851","15,878","0,000990912","6,230250129E-05","0,0009892391155","0,0009909212831","0,9983117729","2,995",3,Médio
7709,77587223,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,021","0,002","0,002","7,093","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"137,6685207","23,78941936","23,185","0,001481071","6,225755146E-05","0,001443441331","0,001481044892","0,9745929335","2,924",3,Médio
7710,77587215,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,372",0,"0,053","14,212","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 5.303.775,12","R$ 0,00","R$ 5.303.775,12",3,"137,6685207","3,546253999","0,313","0,000162283","4,576180952E-05","1,432344638E-05","0,0001622713765","0,08826214932","0,265",3,Médio
7711,77587263,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,055",0,"0,022","39,529","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 39.399.472,32","R$ 0,00","R$ 39.399.472,32",3,"137,6685207","0,1777288215","0,104","1,08214E-05","6,088714204E-05","6,332262773E-06","1,083791128E-05","0,5851611411","1,755",3,Médio
7712,77587212,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,006",0,0,"7,204","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"137,6685207","6,530737242","6,497","0,00039832","6,099158261E-05","0,0003962623122","0,000398336026","0,9948340837","2,985",3,Médio
7713,77587241,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,041","0,001","0,005","11,871","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 3.788.410,80","R$ 0,00","R$ 3.788.410,80",3,"137,6685207","17,06548595","17,065","0,001087965","6,375235977E-05","0,00108793402","0,00108793402","0,9999715244",3,3,Médio
7714,77587242,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,012","0,001","0,001","6,902","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"137,6685207","12,77221143","12,446","0,000763596","5,978573125E-05","0,0007440932111","0,0007635833595","0,9744592836","2,923",3,Médio
7715,77587268,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,009","0,004","0,004","44,424","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 50.007.022,55","R$ 0,00","R$ 50.007.022,55",3,"137,6685207","9,996662523","0,001","0,000606605","6,068075206E-05","6,068075206E-08","0,0006066254784","0,0001000333859",0,3,Médio
7716,77587262,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,005",0,0,"6,898","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"137,6685207","5,343095765","5,343","0,000316617","5,925721977E-05","0,0003166113252","0,0003166113252","0,9999820769",3,3,Médio
7717,77587261,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,074","0,001","0,023","31,249","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 25.003.511,28","R$ 0,00","R$ 25.003.511,28",3,"137,6685207","15,45004608","9,179","0,000903381","5,847108774E-05","0,0005367061144","0,0009033783057","0,5941082604","1,782",3,Médio
7718,7758723,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,341","0,001","0,05","14,803","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 5.303.775,12","R$ 0,00","R$ 5.303.775,12",3,"137,6685207","11,87787429","5,719","0,000697789","5,874695951E-05","0,0003359738614","0,0006977963851","0,4814834591","1,444",3,Médio
7719,77587265,320210823000002,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,043",0,"0,021","48,675","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 59.856.890,63","R$ 0,00","R$ 59.856.890,63",3,"137,6685207","0,0104391335","0,004","6,15285E-07","5,894023675E-05","2,35760947E-07","6,483426043E-07","0,3831735651","1,15","3,16",Médio
7720,77582688,320210823000003,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,01","0,009","0,009","88,539","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 197.755.043,74","R$ 0,00","R$ 197.755.043,74",2,"31,20770664","11,60164748","0,045","0,000560806","4,83384796E-05","2,175231582E-06","0,0005608230403","0,003878759467","0,008",2,Baixo
7721,775872661,320210823000003,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,02",0,"0,014","70,638","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 125.775.238,55","R$ 0,00","R$ 125.775.238,55",2,"31,20770664","1,806641743","0,905","0,000103946","5,753548007E-05","5,206960946E-05","0,0001039666125","0,5009294197","1,002",2,Baixo
7722,77587269,320210823000003,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,01","0,002","0,002","20,778","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 10.607.550,24","R$ 0,00","R$ 10.607.550,24",3,"31,20770664","10,63536654","6,03","0,000624396","5,87094011E-05","0,0003540176886","0,0006243744807","0,5669762276","1,701",3,Médio
7723,77582696,320210823000003,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,034","0,014","0,014","41,142","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 42.430.200,96","R$ 0,00","R$ 42.430.200,96",3,"31,20770664","37,72645238","0,082","0,001673426","4,435683438E-05","3,637260419E-06","0,001673450291","0,002173541238","0,007",3,Médio
7724,775872662,320210823000003,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,008","0,003","0,003","40,71","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 41.672.518,80","R$ 0,00","R$ 41.672.518,80",3,"31,20770664","8,492261148","8,458","0,00054285","6,392290469E-05","0,0005406599279","0,0005428333067","0,9959656036","2,988",3,Médio
7725,77582689,320210823000003,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,011","0,006","0,006","57,147","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 82.587.355,43","R$ 0,00","R$ 82.587.355,43",2,"31,20770664","12,16517462","0,043","0,000616311","5,06619115E-05","2,178462195E-06","0,0006163021534","0,003534680047","0,007",2,Baixo
7726,77587267,320210823000003,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,023","0,001","0,007","29,161","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 21.215.100,48","R$ 0,00","R$ 21.215.100,48",3,"31,20770664","4,861666837","2,553","0,000311026","6,397517774E-05","0,0001633286288","0,0003110473142","0,5251285383","1,575",3,Médio
7727,77587268,320210823000003,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,009","0,004","0,004","44,424","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 50.007.022,55","R$ 0,00","R$ 50.007.022,55",3,"31,20770664","9,996662523","9,959","0,000606605","6,068075206E-05","0,0006043196098","0,0006066254784","0,9962324903","2,989",3,Médio
7728,775872663,320210823000003,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,011","0,029","0,029","263,331","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 96.225.634,31","R$ 469.762.939,15","R$ 565.988.573,46",1,"31,20770664","12,36651234","3,132","0,000624293","5,048254373E-05","0,000158111327","0,0006242671358","0,2532646161","0,253",1,Mínimo
7729,7758725,320210823000004,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,289","0,001","0,044","15,402","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 6.061.457,28","R$ 0,00","R$ 6.061.457,28",3,"0,1395208962","14,92819859","0,14","0,000853845","5,719678733E-05","8,007550226E-06","0,0008538908381","0,00937822465","0,028",3,Médio
7730,77587214,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,007","0,001","0,001","7,336","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"112,1982872","8,243383341","0,07","0,00049763","6,036720354E-05","4,225704248E-06","0,0004976068588","0,008491658959","0,025",3,Médio
7731,7758582,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,014","0,001","0,001","7,034","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"112,1982872","15,99165541","0,263","0,000959671","6,001073531E-05","1,578282339E-05","0,0009596916791","0,01644607724","0,049",3,Médio
7732,77585819,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,129",0,"0,035","27,437","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 18.942.054,00","R$ 0,00","R$ 18.942.054,00",3,"112,1982872","4,535207819","4,493","0,000291298","6,423035319E-05","0,0002885869769","0,0002912846517","0,9906932999","2,972",3,Médio
7733,77585818,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,005",0,0,"7,806","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"112,1982872","5,484567454","5,405","0,000356685","6,503429906E-05","0,0003515103864","0,0003567131303","0,9854924833","2,956",3,Médio
7734,77582686,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,013","0,014","0,014","115,992","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 217.454.779,90","R$ 104.560.138,07","R$ 322.014.917,97",1,"112,1982872","13,85773437","0,106","0,000710037","5,123759635E-05","5,431185213E-06","0,0007099993726","0,00764915802","0,008",1,Mínimo
7735,77585763,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,03","0,002","0,002","7,342","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"112,1982872","33,60378492","0,53","0,002149482","6,396547309E-05","3,390170074E-05","0,002149495758","0,01577203286","0,047",3,Médio
7736,77585816,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,007","0,001","0,001","7,201","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"112,1982872","7,790473615","7,364","0,000477256","6,126148725E-05","0,0004511295921","0,0004772882471","0,9452570362","2,836",3,Médio
7737,7758711,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"2,619",0,"0,288","11,004","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 3.030.728,64","R$ 0,00","R$ 3.030.728,64",3,"112,1982872","7,457744175","2,409","0,000400878","5,375325173E-05","0,0001294915834","0,0004008917514","0,3230199298","0,969",3,Médio
7738,77585845,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,009","0,003","0,003","35,215","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 31.064.968,56","R$ 0,00","R$ 31.064.968,56",3,"112,1982872","10,45524822","10,094","0,000639256","6,114211605E-05","0,0006171685194","0,0006392408233","0,965448145","2,896",3,Médio
7739,77587222,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,006",0,0,"7,662","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 1.515.364,32","R$ 0,00","R$ 1.515.364,32",3,"112,1982872","6,226720832","0,171","0,000402375","6,462069055E-05","1,105013808E-05","0,00040239304","0,02746228787","0,082",3,Médio
7740,77587211,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,401","0,001","0,055","13,711","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 4.546.092,96","R$ 0,00","R$ 4.546.092,96",3,"112,1982872","10,21198661","0,193","0,000580839","5,687815919E-05","1,097748472E-05","0,0005808397616","0,0188993589","0,057",3,Médio
7741,77585813,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,169",0,"0,038","22,612","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 12.880.596,72","R$ 0,00","R$ 12.880.596,72",3,"112,1982872","5,300385118","5,3","0,000290396","5,478771703E-05","0,0002903749003","0,0002903749003","0,9999273415",3,3,Médio
7742,77585853,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,056",0,"0,018","31,486","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 25.003.511,28","R$ 0,00","R$ 25.003.511,28",3,"112,1982872","0,3351417299","0,01","1,16588E-05","3,478767029E-05","3,478767029E-07","1,165386955E-05","0,02983812253","0,09",3,Médio
7743,77585851,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,073","0,001","0,026","36,173","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 33.338.015,04","R$ 0,00","R$ 33.338.015,04",3,"112,1982872","9,216915301","3,05","0,000586022","6,358114194E-05","0,0001939224829","0,0005860273853","0,3309133154","0,993",3,Médio
7744,77585811,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,177",0,"0,039","21,902","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 12.122.914,56","R$ 0,00","R$ 12.122.914,56",3,"112,1982872","3,378016373","3,378","0,000181975","5,38703724E-05","0,000181974118","0,000181974118","0,9999951531",3,3,Médio
7745,775859,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"3,164",0,"0,365","11,528","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 3.030.728,64","R$ 0,00","R$ 3.030.728,64",3,"112,1982872","2,532154032","0,949","0,000141088","5,571856934E-05","5,28769223E-05","0,0001410794176","0,3747797282","1,124",3,Médio
7746,77585844,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,006","0,003","0,003","49,211","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 61.372.254,95","R$ 0,00","R$ 61.372.254,95",3,"112,1982872","6,309148329","6,286","0,000403155","6,390006685E-05","0,0004016758202","0,0004031455218","0,9963309899","2,989",3,Médio
7747,77585815,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,16",0,"0,038","23,554","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 13.638.278,88","R$ 0,00","R$ 13.638.278,88",3,"112,1982872","0,9949637226","0,995","5,78765E-05","5,816945752E-05","5,787861024E-05","5,787861024E-05","1,000036461",3,3,Médio
7748,77585817,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,152","0,001","0,037","24,403","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 15.153.643,20","R$ 0,00","R$ 15.153.643,20",3,"112,1982872","19,88787589","19,544","0,001229278","6,181042193E-05","0,001208022886","0,001229223861","0,9827092701","2,948",3,Médio
7749,77585841,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,032",0,"0,007","22,463","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 12.880.596,72","R$ 0,00","R$ 12.880.596,72",3,"112,1982872","1,068896559","1,069","6,29234E-05","5,886762332E-05","6,292948933E-05","6,292948933E-05","1,000096774",3,3,Médio
7750,77585842,320210823000005,Rural,3202108,Ecoporanga,Espírito Santo,8,"0,01","0,001","0,001","6,376","R$ 753.497.119,90","R$ 288.080,05","R$ 2.881.400,77","R$ 962.974,19","R$ 50.083,20","R$ 2.501,81","R$ 757.682.159,92","R$ 757.682,16","R$ 0,00","R$ 757.682,16",3,"112,1982872","10,62103863","10,16","0,000578011","5,442132546E-05","0,0005529206667","0,0005780088977","0,9565919449","2,87",3,Médio
